
1970-01-01 05:30:00,25.65,0.0,0,0,0,25.5,26.1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
2021-06-01 09:00:04,25.65,0.0,384,37077,63233,25.5,26.1,2500,25.7,1,5183,25.65,6,300,25.5,1,1860,25.45,2,27,0.0,4,2,25.65,1,2500,26.0,1,888,26.1,1,5003,26.2,2,382,0.0,1
2021-06-01 09:00:09,25.65,0.0,5048,44303,112607,25.5,26.1,2500,28.0,1,2500,26.0,1,2500,25.7,1,5183,25.65,6,49,0.0,7,2,25.65,1,4,25.8,1,1000,25.9,1,3660,26.0,4,382,0.0,1
2021-06-01 09:00:13,25.65,0.0,10570,62726,142640,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,570,0.0,10,2,25.65,1,4,25.8,1,1000,25.9,1,13660,26.0,5,382,0.0,1
2021-06-01 09:00:17,25.65,0.0,10570,65504,161920,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,570,0.0,10,2,25.65,1,4,25.8,1,1000,25.9,1,13660,26.0,5,4032,0.0,3
2021-06-01 09:00:21,25.65,0.0,10570,67317,178168,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,570,0.0,10,2,25.65,1,4,25.8,1,1000,25.9,1,14360,26.0,6,4036,0.0,4
2021-06-01 09:00:25,25.65,0.0,10570,68227,192479,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,570,0.0,10,2,25.65,1,4,25.8,1,1000,25.9,1,14360,26.0,6,4036,0.0,4
2021-06-01 09:00:29,25.65,0.0,10660,70679,204789,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,660,0.0,11,2,25.65,1,4,25.8,1,1000,25.9,1,14360,26.0,6,4036,0.0,4
2021-06-01 09:00:33,25.65,0.0,10660,74580,225491,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,660,0.0,11,2,25.65,1,4,25.8,1,1000,25.9,1,10557,25.95,2,4036,0.0,4
2021-06-01 09:00:37,25.65,0.0,10660,78380,236652,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,660,0.0,11,2,25.65,1,4,25.8,1,1000,25.9,1,10557,25.95,2,4036,0.0,4
2021-06-01 09:00:40,25.65,0.0,10660,80433,243852,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,660,0.0,11,2,25.65,1,4,25.8,1,1000,25.9,1,10557,25.95,2,4036,0.0,4
2021-06-01 09:00:43,25.65,0.0,10660,80433,244170,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,660,0.0,11,18,20.7,1,2,25.65,1,4,25.8,1,1000,25.9,1,4036,0.0,4
2021-06-01 09:00:46,25.65,0.0,10660,80433,246170,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,660,0.0,11,18,20.7,1,2,25.65,1,4,25.8,1,1000,25.9,1,4036,0.0,4
2021-06-01 09:00:49,25.65,0.0,10660,81235,246370,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,660,0.0,11,18,20.7,1,2,25.65,1,4,25.8,1,1000,25.9,1,4036,0.0,4
2021-06-01 09:00:52,25.65,0.0,10660,85790,246370,25.5,26.1,5000,28.0,2,2500,27.0,1,2500,26.0,1,2500,25.7,1,660,0.0,11,18,20.7,1,2,25.65,1,4,25.8,1,1000,25.9,1,4036,0.0,4
